Stratum,Psu,Ssu,Inctot,Age,Sex,Race,Hispanic,Marstat,Ownershg,Yrsusa,School,Educrec,Labforce,Occ,Classwk,VetStat
6,58,385,0,35,2,1,0,1,2,0,1,7,1,0,0,1
6,58,386,12005,38,2,1,0,1,1,0,1,7,2,66,22,1
6,58,387,0,42,2,1,0,1,1,0,1,7,1,18,22,1
6,58,388,19070,36,2,1,0,4,1,0,1,9,2,72,28,1
6,58,389,15920,39,2,1,0,1,1,0,1,7,2,22,22,1
6,58,390,11605,44,2,1,0,1,1,0,1,8,2,92,22,1
6,58,391,2755,36,2,1,0,1,1,0,1,8,2,72,28,1
6,58,392,10745,41,2,1,0,1,1,0,1,7,2,61,22,1
6,58,393,0,39,2,1,0,1,1,0,1,9,1,0,0,1
6,58,394,7685,38,2,1,0,1,1,0,1,8,2,52,22,1
6,58,395,15360,37,2,1,0,5,1,0,1,9,2,52,27,1
6,58,396,5005,43,2,1,0,1,2,0,1,7,2,68,22,1
6,58,397,4305,37,2,1,0,1,1,0,1,7,2,61,22,1
6,58,398,11065,48,2,1,0,1,1,0,1,7,2,45,22,1
6,58,399,0,38,2,1,0,1,1,0,1,4,1,0,0,1
6,58,400,0,38,2,1,0,1,1,0,1,3,1,0,0,1
6,58,401,28110,36,2,1,0,1,1,0,1,9,2,93,22,1
6,58,402,0,48,2,1,0,1,1,0,1,6,1,0,0,1
6,58,403,0,41,2,1,0,1,1,0,1,7,1,0,0,1
6,58,404,0,46,2,1,0,1,1,0,1,4,1,0,0,1
6,58,405,3930,44,2,1,0,1,1,0,1,7,2,44,27,1
6,58,406,8405,40,2,3,0,3,2,0,1,4,2,19,22,1
6,58,407,10005,48,2,1,0,1,1,0,1,7,2,44,25,1
6,58,408,0,44,2,1,0,1,1,0,1,9,1,0,0,1
6,58,409,1230,40,2,1,0,1,1,0,1,7,2,18,22,1
6,58,410,4005,44,2,1,0,1,2,0,1,7,2,18,22,1
6,58,411,505,46,2,1,0,1,1,0,1,7,2,47,22,2
6,58,412,655,48,2,1,0,1,1,0,1,7,1,0,0,1
6,58,413,0,37,2,1,0,1,2,0,1,4,1,0,0,1
6,58,414,11005,35,2,2,0,1,1,0,2,8,2,61,28,1
6,58,415,0,38,2,1,0,2,2,0,1,7,2,17,22,1
6,58,416,9005,39,2,1,0,3,1,0,1,7,2,48,22,1
6,58,417,1985,46,2,1,0,1,1,0,1,8,2,44,22,1
6,58,418,0,47,2,1,0,1,1,0,1,7,1,44,22,1
6,58,419,7010,45,2,1,0,1,1,0,1,9,1,61,22,2
6,58,420,8205,46,2,1,0,1,1,0,1,7,2,38,22,1
6,58,421,20005,44,2,1,0,1,1,0,1,8,2,46,27,1
6,58,422,2605,36,2,1,0,1,1,0,1,8,2,10,22,1
6,58,423,7655,42,2,1,1,1,1,0,1,3,2,15,14,1
6,58,424,8855,46,2,3,0,3,2,0,1,3,2,9,22,1
6,58,425,18690,44,2,1,0,4,1,0,1,7,2,77,22,1
6,58,426,11005,44,2,1,0,1,1,0,1,9,2,60,22,1
6,58,427,1205,38,2,1,0,1,1,0,1,7,2,18,22,1
6,58,428,0,41,2,1,0,1,1,0,1,4,1,0,0,1
6,58,429,6340,36,2,1,0,1,1,0,1,9,2,61,22,1
6,58,430,0,47,2,1,0,3,1,0,1,3,1,0,0,1
6,58,431,6875,38,2,2,0,1,1,0,1,7,2,18,22,1
6,58,432,5395,45,2,1,0,1,1,0,1,7,2,47,22,1
6,58,433,0,48,2,1,0,1,1,0,1,9,1,52,22,1
6,58,434,6705,46,2,1,0,1,1,0,1,6,2,61,22,1
6,58,435,3505,37,2,1,0,5,2,0,1,9,2,72,22,1
6,58,436,24020,41,2,1,0,5,1,0,1,7,2,13,25,1
6,58,437,215,42,2,1,0,1,1,0,1,6,1,68,28,1
6,58,438,8505,61,2,1,0,1,1,0,1,7,2,42,22,1
6,58,439,9935,60,2,1,0,4,2,0,1,8,2,46,22,1
6,58,440,-9995,53,2,1,0,1,1,0,1,7,1,0,0,1
6,58,441,14780,63,2,2,0,5,2,0,1,8,2,44,22,1
6,58,442,3005,59,2,1,0,1,1,0,1,7,2,46,22,1
6,58,443,0,57,2,1,0,1,1,0,1,6,1,0,0,1
6,58,444,9505,52,2,1,0,3,2,0,1,7,2,17,22,1
6,58,445,0,58,2,1,0,1,1,0,1,9,1,0,0,1
6,58,446,2205,54,2,1,0,1,1,0,1,4,2,11,28,1
6,58,447,1935,56,2,1,0,4,1,0,1,3,1,0,0,1
6,58,448,11540,55,2,1,0,4,1,0,1,7,2,51,22,1
6,58,449,0,62,2,1,0,1,2,0,1,7,1,0,0,1
6,58,450,7225,55,2,1,0,1,1,0,1,5,1,18,22,1
6,58,451,9885,50,2,1,0,1,1,0,1,5,1,61,22,1
6,58,452,0,60,2,1,0,1,1,0,1,3,1,0,0,1
6,58,453,0,52,2,1,0,1,1,0,1,7,1,0,0,1
6,58,454,2005,52,2,1,0,1,1,0,1,7,2,47,22,1
6,58,455,11565,55,2,1,0,1,1,0,1,7,2,18,22,1
6,58,456,985,62,2,1,0,1,2,0,1,5,1,0,0,1
6,58,457,165,53,2,1,0,1,2,0,1,3,1,0,0,1
6,58,458,0,60,2,1,0,1,1,0,1,5,1,0,0,1
6,58,459,11505,51,2,1,0,5,2,0,1,6,2,72,22,1
6,58,460,6035,55,2,1,0,1,1,0,1,7,2,5,22,1
6,58,461,9655,59,2,1,0,1,1,0,1,7,1,44,25,1
6,58,462,10925,57,2,2,0,4,2,0,1,3,2,19,22,1
6,58,463,0,53,2,1,0,1,1,0,1,4,1,0,0,1
6,58,464,6880,62,2,1,0,1,1,0,1,7,2,18,22,1
6,58,465,5005,57,2,1,0,4,2,0,1,7,2,26,22,1
6,58,466,0,57,2,1,0,1,1,0,1,7,1,0,0,2
6,58,467,0,61,2,1,0,1,1,0,1,7,1,0,0,1
6,58,468,7805,56,2,1,0,5,1,0,1,7,2,15,22,1
6,58,469,3005,58,2,1,0,4,1,0,1,3,1,0,0,1
6,58,470,3605,50,2,1,0,1,1,0,1,7,1,0,0,1
6,58,471,0,54,2,1,0,1,1,0,1,6,1,15,22,1
6,58,472,0,54,2,1,0,1,1,0,1,9,1,0,0,1
6,58,473,0,59,2,1,0,1,1,0,1,3,1,0,0,1
6,58,474,10005,58,2,1,0,1,1,0,1,5,2,47,22,1
6,58,475,11390,54,2,1,0,1,1,0,1,7,2,52,22,1
6,58,476,0,61,2,1,0,1,1,0,1,7,1,0,0,1
6,58,477,0,58,2,1,0,1,1,0,1,4,1,0,0,1
6,58,478,2705,55,2,1,0,1,1,0,1,7,1,18,22,1
6,58,479,5220,62,2,1,0,1,1,0,1,6,1,0,0,1
6,58,480,0,50,2,1,0,1,1,0,1,6,1,0,0,1
6,58,481,12010,64,2,1,0,5,2,0,1,7,2,44,22,1
6,58,482,0,62,2,1,0,1,1,0,1,7,1,0,0,1
6,58,483,11555,53,2,1,0,1,1,0,1,7,2,44,22,1
6,58,484,7505,59,2,1,0,1,1,0,1,7,2,44,22,1
6,58,485,6505,52,2,1,0,1,1,0,1,7,2,44,22,1
6,58,486,3055,50,2,1,0,1,1,0,1,5,2,18,22,1
6,58,487,0,58,2,1,0,1,1,0,1,5,1,0,0,1
6,58,488,10005,56,2,1,0,1,2,0,1,7,2,51,22,1
6,58,489,12315,61,2,1,0,1,1,0,1,7,2,18,22,1
6,58,490,0,58,2,1,0,1,1,0,1,7,1,0,0,1
6,58,491,15380,63,2,1,0,3,2,0,1,7,2,44,22,1
6,58,492,0,54,2,1,0,1,2,0,1,7,1,0,0,1
6,58,493,9325,52,2,1,0,2,2,0,1,8,2,52,25,1
6,58,494,0,55,2,1,0,1,1,0,1,3,1,0,0,1
6,58,495,3745,50,2,2,0,1,1,0,1,7,2,19,22,1
6,58,496,8300,64,2,1,0,4,1,0,1,6,2,16,22,1
6,58,497,2535,71,2,1,0,3,1,0,1,3,1,0,0,1
6,58,498,2285,73,2,1,0,1,1,0,1,3,1,0,0,1
6,58,499,3815,70,2,1,0,1,1,0,1,5,1,0,0,1
6,58,500,0,70,2,2,0,1,1,0,1,6,1,44,25,1
6,58,501,1505,90,2,1,0,4,1,0,1,3,1,0,0,1
6,58,502,6210,65,2,1,0,1,1,0,1,7,2,17,22,1
6,58,503,3550,69,2,1,0,1,2,0,1,9,1,72,14,1
6,58,504,13505,66,2,1,0,4,2,0,1,9,2,46,22,1
6,58,505,8210,76,2,1,0,1,1,0,1,9,1,0,0,1
6,58,506,1645,65,2,1,0,1,1,0,1,7,1,0,0,1
6,58,507,3575,71,2,1,0,1,1,0,1,4,1,0,0,1
6,58,508,8650,72,2,1,0,4,2,0,1,7,1,0,0,1
6,58,509,7310,68,2,1,0,4,1,0,1,3,2,47,22,1
6,58,510,14115,65,2,1,0,3,2,0,1,9,1,0,0,1
6,58,511,9125,75,2,1,0,1,1,0,1,3,1,0,0,1
6,58,512,41900,71,2,1,0,4,1,0,1,7,1,0,0,1
6,58,513,1755,76,2,2,0,4,1,0,1,2,1,8,22,2
6,58,514,7310,67,2,1,0,4,2,0,1,7,1,18,22,1
6,58,515,9015,67,2,1,0,4,2,0,1,3,2,51,22,1
6,58,516,9510,66,2,1,0,4,1,0,1,7,1,0,0,1
6,58,517,10705,68,2,1,0,5,1,0,1,9,1,0,0,1
6,58,518,3365,90,2,1,0,4,1,0,1,7,1,0,0,1
6,58,519,810,81,2,1,0,5,0,0,1,5,1,0,0,1
6,58,520,8485,65,2,1,0,1,1,0,1,3,1,22,22,1
6,58,521,2145,68,2,1,0,4,2,0,1,3,1,15,22,1
6,58,522,4110,72,2,1,0,4,2,0,1,3,1,0,0,1
6,58,523,3685,81,2,1,0,4,1,0,1,9,1,0,0,1
6,58,524,3820,86,2,1,0,4,2,0,1,1,1,0,0,1
6,58,525,2830,70,2,1,0,1,1,0,1,9,1,0,0,1
6,58,526,9175,78,2,1,0,4,1,0,1,3,1,0,0,1
6,58,527,2255,90,2,1,0,1,0,0,1,3,1,0,0,1
6,58,528,1505,88,2,1,0,4,0,0,1,3,1,0,0,1
6,58,529,3260,68,2,1,0,4,2,0,1,7,1,0,0,1
6,58,530,2705,67,2,1,0,5,2,0,1,7,1,0,0,1
6,58,531,7095,72,2,1,0,5,1,0,1,7,1,0,0,1
6,58,532,3885,70,2,1,0,1,1,0,1,3,1,0,0,1
6,58,533,1755,90,2,1,0,4,0,0,1,3,1,0,0,1
6,58,534,5450,90,2,1,0,4,1,0,1,8,1,0,0,1
6,58,535,0,71,2,1,0,5,1,0,1,6,1,0,0,1
6,58,536,3285,77,2,1,0,4,2,0,1,3,1,0,0,1
6,58,537,15855,65,2,1,0,5,1,0,1,9,1,72,28,1
6,58,538,16025,65,2,1,0,4,1,0,1,7,2,16,22,1
6,58,539,3610,81,2,1,0,4,2,0,1,7,1,0,0,1
6,58,540,4115,68,2,1,0,4,1,0,1,3,1,9,22,1
6,58,541,4285,78,2,1,0,1,2,0,1,9,1,0,0,1
6,58,542,8025,66,2,1,0,5,0,0,1,9,1,0,0,1
6,58,543,3005,68,2,1,0,4,1,0,1,3,1,15,22,1
6,58,544,7775,69,2,1,0,1,1,0,1,6,1,0,0,1
6,58,545,5735,69,2,2,0,4,1,0,1,3,1,0,0,1
6,58,546,0,66,2,1,0,1,1,0,1,3,1,0,0,1
6,58,547,8510,75,2,2,0,4,1,0,1,3,1,0,0,1
6,58,548,1205,69,2,1,0,1,1,0,2,3,1,0,0,1
6,58,549,7005,78,2,1,0,4,1,0,1,8,1,51,22,1
6,58,550,19695,75,2,1,0,4,1,0,1,7,1,0,0,1
6,58,551,3035,72,2,1,0,1,1,0,1,3,1,0,0,1
6,58,552,6990,67,2,1,0,4,1,0,1,8,2,44,22,1
6,58,553,4205,71,2,1,0,4,1,0,1,3,1,0,0,1
6,58,554,66835,84,2,1,0,4,1,0,1,9,1,0,0,1
6,58,555,3105,72,2,1,0,4,1,0,1,3,1,0,0,1
6,58,556,3605,73,2,2,0,4,1,0,1,3,1,0,0,1
6,59,1,2505,19,1,1,0,5,1,0,2,8,2,8,22,1
6,59,2,8195,24,1,1,0,5,2,0,2,8,2,72,22,1
6,59,3,10930,17,1,1,0,5,1,0,2,6,2,44,22,1
6,59,4,1205,16,1,2,0,5,2,0,2,3,1,0,0,1
6,59,5,0,17,1,2,0,5,2,0,2,6,1,0,0,1
6,59,6,0,16,1,1,1,5,1,0,1,3,2,0,0,1
6,59,7,11505,21,1,1,0,5,1,0,1,6,2,18,22,1
6,59,8,10405,21,1,1,0,5,1,0,1,7,2,19,22,1
6,59,9,10005,22,1,2,0,1,1,0,1,8,2,44,22,1
6,59,10,16420,24,1,1,0,1,1,0,1,7,2,18,22,2
6,59,11,525,22,1,2,0,5,0,0,1,7,1,0,25,2
6,59,12,3005,23,1,2,0,5,1,0,1,8,2,63,27,1
6,59,13,0,20,1,2,0,5,2,0,1,7,1,0,0,1
6,59,14,1205,17,1,1,0,5,1,0,2,6,2,11,22,1
6,59,15,0,16,1,2,0,5,1,0,2,4,1,0,0,1
6,59,16,11965,24,1,1,0,5,2,0,1,7,2,44,25,1
6,59,17,895,24,1,1,0,5,1,0,1,9,2,44,22,1
6,59,18,3305,23,1,1,0,5,1,0,2,9,2,44,22,1
6,59,19,525,18,1,1,0,5,1,0,1,7,2,8,22,1
6,59,20,2305,17,1,1,0,5,1,0,2,6,2,39,22,1
6,59,21,1205,18,1,2,0,5,2,0,1,7,2,8,22,1
6,59,22,655,18,1,1,0,5,1,0,2,6,1,68,28,1
6,59,23,1605,19,1,1,0,5,0,0,2,8,1,19,22,1
6,59,24,15,21,1,1,0,5,0,0,2,8,1,44,22,1
6,59,25,0,15,1,1,0,5,1,0,2,3,0,0,0,0
6,59,26,10005,20,1,1,0,5,0,0,2,8,2,87,25,1
6,59,27,12005,23,1,1,0,1,2,0,1,7,2,28,22,1
6,59,28,1685,21,1,1,0,5,0,0,2,8,1,44,22,1
6,59,29,8010,23,1,1,0,1,2,0,1,7,2,8,22,1
6,59,30,1005,20,1,1,0,5,1,0,2,8,1,19,22,1
6,59,31,1505,19,1,1,0,5,2,0,1,7,2,28,22,1
6,59,32,2405,19,1,1,0,5,1,0,2,8,1,44,22,1
6,59,33,11505,18,1,1,0,5,2,0,1,7,2,68,22,1
6,59,34,20310,19,1,1,0,1,1,0,1,7,2,8,22,1
6,59,35,0,20,1,1,0,5,1,0,1,8,1,0,0,1
6,59,36,4760,21,1,2,0,5,2,0,2,8,1,9,22,1
6,59,37,2375,16,1,1,0,5,1,0,2,5,1,11,22,1
6,59,38,0,15,1,1,0,5,1,0,2,3,0,0,0,0
6,59,39,2045,16,1,1,0,5,2,0,2,4,1,11,25,1
6,59,40,0,16,1,1,0,5,1,0,2,5,1,0,0,1
6,59,41,8005,22,1,1,0,1,1,0,1,3,2,27,22,1
6,59,42,710,19,1,1,0,5,0,0,2,8,1,11,22,1
6,59,43,6005,20,1,1,0,5,1,0,1,3,2,18,22,1
6,59,44,6700,22,1,1,0,5,2,0,2,8,2,68,27,1
6,59,45,3005,19,1,1,0,5,2,0,1,8,2,47,22,1
6,59,46,2910,16,1,1,0,5,1,0,2,5,2,15,22,1
6,59,47,6565,17,1,2,0,5,0,0,1,6,1,8,22,1
6,59,48,2905,20,1,1,0,5,1,0,2,8,2,16,22,1
6,59,49,0,15,1,1,0,5,1,0,2,4,0,0,0,0
6,59,50,0,16,1,1,0,5,2,0,2,4,1,0,0,1
6,59,51,0,17,1,2,0,5,1,0,2,8,1,0,0,1
6,59,52,8805,23,1,1,0,5,1,0,1,7,2,8,22,1
6,59,53,11620,23,1,1,0,5,1,0,1,7,2,9,22,1
6,59,54,11955,21,1,1,0,5,1,0,1,8,2,33,22,1
6,59,55,3705,21,1,1,0,2,1,0,1,5,2,10,22,1
6,59,56,10010,22,1,1,0,5,2,0,2,7,2,15,22,2
6,59,57,1955,22,1,2,0,5,1,0,1,7,2,15,22,1
6,59,58,0,24,1,2,0,5,1,0,1,5,1,0,0,1
6,59,59,0,15,1,2,0,5,2,0,2,3,0,0,0,0
6,59,60,10030,23,1,1,0,5,2,0,1,9,2,86,22,1
6,59,61,1310,20,1,1,0,5,2,0,2,8,1,67,22,1
6,59,62,905,18,1,1,0,5,1,0,2,6,2,8,22,1
6,59,63,0,16,1,1,0,5,1,0,2,5,1,0,0,1
6,59,64,2095,20,1,1,0,5,1,0,2,8,2,44,22,1
6,59,65,9210,21,1,1,0,1,2,0,2,8,1,84,25,1
6,59,66,2005,18,1,2,0,5,1,0,2,6,2,44,22,1
6,59,67,4010,20,1,1,0,5,0,0,2,7,2,44,22,1
6,59,68,11005,23,1,2,0,5,1,0,1,7,2,8,22,1
6,59,69,2005,22,1,2,0,1,1,0,1,6,2,0,25,2
6,59,70,1005,19,1,1,0,5,2,0,1,5,2,8,22,1
6,59,71,2410,18,1,2,0,5,1,0,1,3,2,44,25,2
6,59,72,3005,24,1,2,0,5,2,0,1,7,2,8,22,1
6,59,73,5505,22,1,1,0,1,2,0,1,5,2,15,22,1
6,59,74,12005,32,1,1,0,1,1,0,1,9,2,68,22,1
6,59,75,46110,29,1,1,0,1,1,0,1,9,2,86,22,1
6,59,76,20210,26,1,1,0,5,2,0,1,8,2,47,22,1
6,59,77,26005,30,1,1,0,1,1,0,1,9,2,87,22,1
6,59,78,48005,31,1,1,0,3,1,0,1,7,2,68,14,1
6,59,79,26005,32,1,1,0,2,2,0,1,7,2,44,22,1
6,59,80,27010,27,1,1,0,1,1,0,1,9,2,78,22,1
6,59,81,14000,29,1,1,0,1,1,0,1,9,2,72,25,1
6,59,82,23790,25,1,1,0,1,2,0,1,9,2,82,22,1
6,59,83,14640,26,1,1,0,1,2,0,1,9,2,18,25,0
6,59,84,20815,34,1,1,0,1,1,0,2,9,2,72,27,2
6,59,85,24110,32,1,1,0,5,1,0,1,8,2,47,22,1
6,59,86,13005,27,1,1,0,5,1,0,1,7,2,67,22,1
6,59,87,25255,33,1,1,0,1,2,0,1,8,2,22,22,2
6,59,88,14050,27,1,1,0,1,2,0,2,8,2,44,22,1
6,59,89,70435,33,1,1,0,1,1,0,1,9,2,68,22,1
6,59,90,15145,31,1,1,0,1,2,0,1,9,2,50,22,1
6,59,91,4505,25,1,1,0,1,2,0,1,9,2,79,22,1
6,59,92,15505,32,1,1,0,5,1,0,1,9,2,19,22,1
6,59,93,10940,30,1,1,0,3,2,0,1,7,2,24,22,2
6,59,94,21505,32,1,1,0,1,1,0,1,8,2,65,22,2
6,59,95,23510,32,1,1,0,1,1,0,1,9,2,68,22,1
6,59,96,16780,31,1,1,0,1,1,0,1,7,2,34,22,2
6,59,97,17045,32,1,1,0,1,1,0,1,9,2,22,22,1
6,59,98,27995,34,1,1,0,1,1,0,1,7,2,24,22,1
6,59,99,23980,29,1,1,0,1,1,0,1,7,2,31,22,2
6,59,100,16005,26,1,1,0,5,1,0,1,7,2,8,22,2
6,59,101,8910,27,1,1,0,3,1,0,1,7,2,8,22,1
6,59,102,1585,27,1,1,0,2,2,0,1,9,2,47,22,1
6,59,103,17005,30,1,1,0,1,1,0,1,7,2,65,22,2
6,59,104,11710,26,1,1,0,1,2,0,1,4,2,24,22,1
6,59,105,15145,27,1,1,0,1,1,0,1,7,2,24,22,1
6,59,106,6765,31,1,1,0,5,2,0,1,5,2,8,22,1
6,59,107,12715,32,1,1,0,1,1,0,1,8,2,24,22,2
6,59,108,23005,27,1,1,0,1,1,0,1,8,2,10,22,1
6,59,109,23880,32,1,1,0,1,1,0,1,7,2,27,22,1
6,59,110,4685,29,1,1,0,5,2,0,1,7,2,22,22,1
6,59,111,24405,27,1,1,0,1,1,0,2,7,2,18,22,2
6,59,112,12510,28,1,1,0,5,1,0,1,9,2,13,22,1
6,59,113,17765,32,1,1,0,1,1,0,1,7,2,53,25,2
6,59,114,10780,33,1,1,0,1,1,0,1,8,2,9,22,2
6,59,115,10005,27,1,1,0,1,1,0,1,7,2,44,22,1
6,59,116,21690,25,1,1,0,5,1,0,1,9,2,68,22,1
6,59,117,30005,30,1,1,0,1,1,0,1,9,2,93,13,1
6,59,118,3005,31,1,2,0,1,2,0,1,5,2,8,22,2
6,59,119,15005,33,1,1,0,3,2,0,1,9,2,80,27,2
6,59,120,21805,32,1,1,0,1,1,0,1,7,2,47,22,2
6,59,121,24005,28,1,1,0,1,1,0,1,9,2,68,22,2
6,59,122,2650,26,1,1,0,5,0,0,1,9,2,18,25,0
6,59,123,23620,25,1,1,0,5,1,0,2,9,2,65,22,1
6,59,124,15085,32,1,1,0,4,1,0,1,3,2,10,22,1
6,59,125,9005,25,1,1,0,1,2,0,1,7,2,27,22,2
6,59,126,1455,26,1,2,0,3,2,0,1,1,1,0,0,1
6,59,127,505,34,1,1,0,5,0,0,1,8,1,0,0,1
6,59,128,1305,27,1,2,0,1,1,0,1,5,2,8,22,1
6,59,129,18600,37,1,1,0,1,1,0,1,9,2,79,22,2
6,59,130,0,37,1,1,0,1,1,0,1,8,2,68,14,2
6,59,131,33800,36,1,1,0,1,1,0,1,9,2,68,22,1
6,59,132,22005,40,1,1,0,1,1,0,1,9,2,72,28,1
6,59,133,17155,38,1,1,0,1,1,0,2,9,2,72,22,1
6,59,134,36160,35,1,1,0,1,1,0,1,9,2,18,25,0
6,59,135,0,40,1,1,0,3,1,0,1,9,1,62,14,2
6,59,136,12005,42,1,1,0,1,2,0,1,7,2,18,22,1
6,59,137,11005,41,1,1,0,1,1,0,1,7,2,44,22,2
6,59,138,35010,46,1,1,0,1,1,0,1,9,2,87,22,2
6,59,139,38320,36,1,1,0,1,1,0,1,9,2,68,22,2
6,59,140,35125,48,1,1,0,1,1,0,1,9,2,44,22,1
6,59,141,14505,48,1,2,0,1,1,0,1,3,2,27,27,2
6,59,142,35240,48,1,1,0,1,1,0,1,7,2,49,22,2
6,59,143,38185,45,1,1,0,2,2,0,1,8,2,44,25,1
6,59,144,37065,42,1,1,0,1,1,0,1,7,2,27,22,2
6,59,145,26280,48,1,1,0,1,1,0,1,9,2,68,25,2
6,59,146,8345,42,1,2,0,1,2,0,1,7,2,18,22,1
6,59,147,23590,38,1,1,0,1,1,0,1,9,2,68,22,1
6,59,148,13415,39,1,1,0,1,2,0,1,3,2,5,22,1
6,59,149,5005,45,1,2,0,1,2,0,1,8,2,19,22,1
6,59,150,35110,44,1,1,0,1,1,0,1,7,2,44,22,2
6,59,151,33815,36,1,1,0,1,1,0,1,9,2,47,22,1
6,59,152,32005,48,1,1,0,1,1,0,1,5,2,68,13,1
6,59,153,35010,46,1,1,0,5,1,0,1,9,2,68,22,1
6,59,154,6270,38,1,1,0,1,1,0,1,7,2,15,13,2
6,59,155,21110,37,1,1,0,1,1,0,1,7,2,49,22,1
6,59,156,15965,44,1,1,0,1,1,0,1,4,2,53,22,1
6,59,157,20370,37,1,1,1,3,1,0,1,7,2,39,28,2
6,59,158,24650,41,1,1,0,1,1,0,1,8,2,87,22,1
6,59,159,1005,40,1,1,0,5,2,0,1,9,2,10,22,2
6,59,160,29005,38,1,2,0,1,1,0,1,7,2,49,22,1
6,59,161,46110,46,1,1,0,1,1,0,1,9,2,68,22,2
6,59,162,17110,47,1,1,0,1,1,0,1,7,2,67,22,1
6,59,163,20005,46,1,1,0,1,1,0,1,3,2,18,22,2
6,59,164,19005,36,1,1,0,1,1,0,1,7,2,27,22,1
6,59,165,13005,37,1,1,0,1,1,0,1,7,2,18,22,2
6,59,166,10005,49,1,1,0,1,1,0,1,5,2,8,25,2
6,59,167,0,49,1,2,0,3,1,0,1,5,2,8,22,1
6,59,168,11505,46,1,1,0,1,1,0,1,9,2,93,13,1
6,59,169,18690,35,1,1,0,1,1,0,1,7,2,44,22,1
6,59,170,8005,39,1,2,1,3,2,0,1,3,1,15,22,1
6,59,171,28830,43,1,1,0,5,2,0,1,9,2,93,22,1
6,59,172,30090,35,1,1,0,1,1,0,1,7,2,68,22,1
6,59,173,10505,35,1,1,0,1,2,0,1,2,2,68,22,1
6,59,174,42810,48,1,1,0,1,1,0,1,9,2,72,22,2
6,59,175,46515,44,1,1,0,1,1,0,1,9,2,65,25,2
6,59,176,36370,36,1,1,0,1,1,0,1,9,2,68,22,2
6,59,177,6055,57,1,1,0,1,2,0,1,8,2,52,13,2
6,59,178,27245,63,1,1,0,4,2,0,1,7,2,84,22,2
6,59,179,26515,56,1,1,0,3,1,0,1,9,2,68,13,1
6,59,180,16760,56,1,1,0,5,1,0,1,7,2,22,22,2
6,59,181,45010,63,1,1,0,1,1,0,1,9,2,93,13,2
6,59,182,21210,53,1,1,0,3,2,0,1,9,2,68,22,2
6,59,183,51610,56,1,1,0,1,1,0,1,9,2,66,14,2
6,59,184,34710,52,1,2,0,5,2,0,1,7,2,10,22,1
6,59,185,10290,55,1,1,0,5,1,0,1,6,1,49,22,2
6,59,186,13820,61,1,1,0,1,1,0,1,3,2,18,28,2
6,59,187,2005,54,1,1,0,1,1,0,1,7,2,18,22,2
6,59,188,10145,62,1,1,0,1,1,0,1,3,1,27,22,1
6,59,189,17005,50,1,1,0,1,1,0,1,7,2,67,22,1
6,59,190,13470,61,1,1,0,1,1,0,1,7,2,8,22,2
6,59,191,37490,61,1,1,0,1,1,0,1,6,2,16,22,2
6,59,192,67005,56,1,2,0,3,2,0,2,9,2,92,22,2
6,59,193,0,54,1,2,0,1,0,0,1,7,1,8,22,1
6,59,194,10105,61,1,1,0,1,1,0,1,6,1,18,22,2
6,59,195,23275,53,1,1,0,1,1,0,1,3,2,18,22,2
6,59,196,20810,52,1,1,0,1,1,0,1,6,2,49,22,2
6,59,197,15005,55,1,1,0,1,1,0,1,5,2,33,22,1
6,59,198,525,62,1,1,0,1,1,0,1,3,1,33,22,1
6,59,199,14745,57,1,1,0,1,1,0,1,7,2,22,22,1
6,59,200,16005,52,1,1,0,1,1,0,1,7,2,18,22,2
6,59,201,5310,62,1,1,0,1,1,0,1,7,1,0,0,1
6,59,202,16010,60,1,1,0,1,1,0,1,3,2,27,22,2
6,59,203,19010,58,1,1,0,1,2,0,1,5,2,49,22,2
6,59,204,10005,64,1,1,0,1,1,0,1,7,1,8,27,2
6,59,205,75000,50,1,1,0,1,1,0,1,8,2,68,13,2
6,59,206,12840,60,1,1,0,1,1,0,1,5,2,15,22,2
6,59,207,12005,57,1,1,0,1,1,0,1,8,2,47,22,2
6,59,208,12005,59,1,1,0,1,2,0,1,7,2,9,22,1
6,59,209,27310,58,1,1,0,1,1,0,1,6,2,22,22,2
6,59,210,18010,62,1,1,0,1,1,0,1,9,1,0,0,2
6,59,211,17005,53,1,1,0,1,1,0,1,3,2,19,13,2
6,59,212,20630,61,1,1,0,1,1,0,1,4,2,9,22,2
6,59,213,15510,63,1,1,0,3,1,0,1,3,1,24,22,2
6,59,214,32005,58,1,1,0,1,1,0,1,7,2,82,22,2
6,59,215,15005,50,1,1,0,1,1,0,1,5,2,68,14,2
6,59,216,8005,52,1,1,0,1,1,0,1,6,2,18,14,1
6,59,217,20660,50,1,1,0,1,1,0,1,7,2,10,28,2
6,59,218,27480,60,1,1,0,1,1,0,1,9,2,72,28,2
6,59,219,8235,56,1,1,0,5,1,0,1,4,2,44,13,1
6,59,220,23810,55,1,1,0,1,1,0,1,7,2,49,22,2
6,59,221,19315,63,1,1,0,1,1,0,1,3,1,47,22,1
6,59,222,25510,51,1,1,0,1,1,0,1,9,2,68,14,2
6,59,223,19125,80,1,1,0,3,1,0,1,3,1,0,0,2
6,59,224,63255,66,1,1,0,1,1,0,1,9,2,32,14,1
6,59,225,20020,67,1,1,0,5,1,0,1,6,2,32,22,1
6,59,226,15895,67,1,1,0,1,1,0,1,7,1,79,22,1
6,59,227,0,71,1,1,0,1,1,0,1,3,1,19,22,2
